scenario,week,Lake_Arapuni,Lake_Aratiatia,Lake_Atiamuri,Lake_Aviemore,Lake_Benmore,Lake_Cobb,Lake_Coleridge,Lake_Dunstan,Lake_Hawea,Lake_Karapiro,Lake_Maraetai,Lake_Matahina,Lake_Moawhango,Lake_Ohakuri,Lake_Ohau,Lake_Pukaki,Lake_Rotoaira,Lake_Roxburgh,Lake_Taupo,Lake_Tekapo,Lake_Waikaremoana,Lake_Waipapa,Lake_Waitaki,Lake_Wanaka,Lake_Whakamaru,Lakes_Manapouri_Te_Anau,Mangahao_head
1933,35,12.784,4.9586,1.3946,7.8698,19.6744,240.7733,4.9961,11.6304,30.0211,13.7912,166.5294,4.4291,24.8706,66.6687,42.866,41.4699,12.5515,36.9823,36.2996,8.2167,147.2783,51.6174,33.6899,2.6343,4.2694,124.446,18.2849
1933,36,14.0862,5.4638,1.5367,7.4384,18.596,196.7385,5.6489,14.5437,52.214,15.1961,206.6124,3.2977,27.4041,63.1161,42.4227,29.7787,13.8301,34.954,34.8491,6.7139,147.6366,50.4909,24.341,2.9026,4.0353,113.3274,20.1476
1933,37,12.1648,4.7185,1.3271,7.4675,18.6687,191.2667,5.8681,15.5229,33.5537,13.1233,165.3524,4.1904,23.6661,57.1271,46.2511,31.2509,11.9437,35.0911,28.4181,6.5272,117.5814,39.7043,26.611,2.5067,4.0511,107.4569,17.3994
1933,38,11.2224,4.3529,1.2243,10.3135,25.7837,229.2262,7.627,23.3751,77.5487,12.1065,1255.3499,21.5926,21.8326,72.0899,45.5104,23.0483,11.0183,48.4653,39.966,7.8226,171.9203,59.154,22.7717,2.3125,5.5951,124.4101,16.0514
1933,39,11.2664,4.37,1.2291,9.2259,23.0647,216.8223,5.9571,15.9204,50.3701,12.1541,292.4627,4.4033,21.9183,58.9069,46.698,23.4153,11.0616,43.3549,29.965,7.3993,124.9996,42.336,25.9454,2.3216,5.005,142.834,16.1144
1933,40,10.7177,4.1572,1.1692,18.9506,47.3766,193.4366,6.0541,16.353,133.6397,11.5622,907.6626,12.649,20.8509,62.1583,76.7823,30.6797,10.5229,89.0533,33.2653,6.6012,140.456,47.9173,17.9077,2.2085,10.2807,163.0724,15.3296
1933,41,11.1705,4.3328,1.2186,21.2173,53.0431,315.1964,7.5549,23.053,80.5117,12.0507,500.8177,6.0949,21.7318,61.0949,109.5113,114.3717,10.9674,99.7053,29.5026,10.7564,122.7816,41.6074,19.6606,2.3018,11.5104,251.1503,15.9773
1933,42,10.4856,4.0671,1.1439,13.8412,34.603,268.4334,6.1517,16.7886,62.611,11.3117,527.6839,5.8416,20.3993,55.3383,76.6626,66.4759,10.295,65.0431,25.027,9.1606,101.0931,33.8546,9.79,2.1607,7.5089,217.6799,14.9976
1933,43,10.4949,4.0707,1.1449,13.6122,34.0306,249.8956,6.3157,17.521,58.5529,11.3218,619.4579,6.2427,20.4173,53.013,78.1207,41.454,10.3041,63.9674,20.616,8.528,74.541,25.3179,17.2666,2.1626,7.3846,202.4121,15.0109
1933,44,11.3555,4.4046,1.2388,13.1797,32.9491,242.2748,7.8049,24.1684,51.0661,12.2502,480.4861,8.2701,22.0917,60.607,84.4997,62.3301,11.1491,61.9339,29.9741,8.2679,123.9143,42.1404,24.6263,2.3399,7.15,185.0763,16.2419
1933,45,12.2295,4.7436,1.3341,18.3041,45.7601,272.4354,7.9949,25.0177,46.7464,13.193,347.4083,5.8301,23.7919,60.46,109.1509,79.7616,12.0071,86.0153,33.6359,9.2972,141.7929,48.3624,10.688,2.52,9.93,165.438,17.4918
1933,46,11.9272,4.6263,1.3011,17.0494,42.6234,280.8193,7.076,20.9153,58.5674,12.8669,534.4224,3.2591,23.2038,62.0729,103.136,65.215,11.7103,80.119,32.2681,9.5833,135.4699,46.155,9.1216,2.4577,9.2493,163.2501,17.0595
1933,47,10.7038,4.1518,1.1677,14.9448,37.362,249.0789,6.5627,18.6237,46.3396,11.5471,261.4599,10.5716,20.8238,55.9943,100.9157,54.592,10.5092,70.2293,23.3766,8.5001,91.4867,30.8037,6.944,2.2056,8.1076,158.7047,15.3097
1933,48,10.9978,4.2658,1.1998,18.4235,46.0589,227.5941,6.6493,19.0109,73.9639,11.8643,208.3986,1.6921,21.3958,55.7214,122.9634,79.719,10.7979,86.5773,24.1167,7.7669,95.3931,32.1253,16.662,2.2662,9.9948,153.344,15.7302
1933,49,10.9411,4.2438,1.1936,20.0218,50.0544,214.385,6.3663,17.7464,63.8079,11.8031,250.9237,1.8329,21.2854,55.7734,152.012,93.5429,10.7422,94.0876,27.362,7.3161,110.4051,36.637,19.6046,2.2545,10.8618,157.6999,15.6491
1933,50,10.7673,4.1764,1.1746,23.2555,58.1389,234.9383,5.982,16.0311,72.5211,11.6156,216.9909,3.7361,20.9472,53.9969,257.242,106.3939,10.5715,109.2837,21.6433,8.0175,77.2407,23.7049,7.2067,2.2187,12.6161,172.0069,15.4004
1933,51,10.3328,4.0079,1.1272,31.8372,79.593,230.6994,12.0369,43.062,93.9666,11.1469,351.7256,9.14,20.1021,66.6346,339.639,206.8571,10.145,149.6111,36.266,7.8729,153.8163,52.6616,3.3299,2.1292,17.2717,195.351,14.7791
1933,52,10.2107,3.9605,1.1139,25.5245,63.8111,273.719,10.1933,34.8311,72.5279,11.0152,742.4754,4.6096,19.8644,48.5106,192.618,141.9115,10.025,119.9455,18.1714,9.341,53.5079,12.278,1.9054,2.104,13.847,214.6094,14.6044
1934,1,11.0049,4.2686,1.2005,16.1051,40.2627,265.3542,7.2157,21.5397,42.521,11.8719,174.9256,5.908,21.4095,47.1481,123.4941,81.7567,10.8048,75.6821,16.7496,9.0555,45.732,8.8437,2.3961,2.2677,8.737,185.3697,15.7403
1934,2,10.3742,4.0239,1.1317,20.2895,50.7239,219.3598,9.4849,31.6696,52.9501,11.1916,555.3639,4.8144,20.1826,58.3494,184.0566,89.109,10.1856,95.3459,25.6469,7.4859,102.708,34.0456,1.8141,2.1377,11.0071,177.5346,14.8383
1934,3,11.2145,4.3499,1.2234,21.5219,53.8047,241.3269,8.5433,27.4659,55.3787,12.098,180.3254,4.7341,21.8172,52.9114,251.4667,113.9271,11.0106,101.137,22.0761,8.2356,78.1807,23.3799,2.3143,2.3109,11.6756,183.3684,16.0401
1934,4,10.2038,3.9578,1.1131,31.8382,79.5956,227.9386,7.5573,23.0636,70.5287,11.0077,437.7873,19.9507,19.851,51.4121,330.511,163.4067,10.0183,149.6157,22.143,7.7787,78.5513,23.407,1.3977,2.1026,17.2722,189.3479,14.5945
1934,5,10.5749,4.1018,1.1536,20.3043,50.7607,203.5053,6.3929,17.8653,40.0486,11.4081,178.6731,5.8873,20.573,58.13,228.2194,103.7396,10.3826,95.415,25.3543,6.9449,102.1529,33.985,1.2444,2.1791,11.0151,185.3837,15.1253
1934,6,10.1843,3.9503,1.111,21.3509,53.3773,206.8206,5.3311,13.1263,55.2936,10.9867,125.3871,8.0287,19.813,66.5599,309.2679,141,9.9991,100.3334,41.5861,7.058,188.563,65.3387,25.5264,2.0986,11.5829,186.5947,14.5666
1934,7,13.5286,5.2475,1.4758,17.0379,42.5947,197.5284,5.0626,11.9269,42.4624,14.5945,116.8121,7.7193,26.3192,96.9071,207.7896,89.4079,13.2826,80.0654,26.6751,6.7409,311.086,92.32,36.946,2.7877,9.2431,164.1456,19.35
1934,8,11.7301,4.5498,1.2796,12.6617,31.6543,188.2891,4.7497,10.5294,23.2601,12.6542,100.5911,2.4587,22.8203,50.8199,146.2277,82.5356,11.5168,59.5001,34.5736,6.4256,76.5477,31.3791,13.25,2.4171,6.869,136.9497,16.7775
1934,9,10.2482,3.975,1.118,11.7352,29.338,163.6891,4.5573,9.6707,30.3203,11.0556,86.6706,0.9557,19.9374,53.4733,157.8217,69.2419,10.0618,55.147,23.0596,5.5861,86.9804,27.6963,6.3859,2.1117,6.3663,119.1113,14.658
1934,10,9.8164,3.8076,1.0709,16.5947,41.4869,177.1675,5.344,13.1833,55.8126,10.5898,661.151,18.6659,19.0974,65.1826,149.4877,79.7089,9.6379,77.9827,30.8071,6.046,127.1419,42.9317,2.8659,2.0228,9.0026,129.0133,14.0404
1934,11,10.1428,3.9342,1.1065,11.5799,28.9497,190.1024,5.2667,12.8383,25.6009,10.942,215.3039,2.9806,19.7324,48.1487,115.4009,56.2329,9.9584,54.4163,21.1741,6.4875,72.1427,20.1169,3.0084,2.09,6.2821,129.2996,14.5073
1934,12,10.6747,4.1405,1.1645,12.7922,31.9806,169.5324,4.7806,10.6683,36.7913,11.5158,370.2589,5.5233,20.7672,52.5277,131.4814,56.705,10.4806,60.1134,19.3239,5.7855,62.7563,16.7916,0.6324,2.1996,6.9398,109.6883,15.2681
1934,13,10.8972,4.2268,1.1888,11.9933,29.9831,221.7461,6.7839,14.4431,34.575,11.7557,655.306,6.5877,21.1999,52.2544,160.748,95.4374,10.699,56.3591,21.5037,7.5673,75.8753,22.8951,9.5364,2.2455,6.5063,143.8617,15.5862
1934,14,9.5357,3.6987,1.0403,8.603,21.5076,178.5119,5.7063,10.3517,37.6617,10.287,192.2467,1.3357,18.5513,51.5504,83.7609,47.5914,9.3624,40.4281,20.0157,6.0919,64.2594,17.3119,4.8653,1.9649,4.6671,140.1644,13.639
1934,15,9.684,3.7562,1.0564,24.2681,60.6701,294.4537,4.974,16.4956,107.235,10.447,552.8811,6.4574,18.8399,51.331,260.6826,152.1303,9.508,114.0414,20.6271,10.0486,70.2186,20.3334,2.627,1.9955,13.1654,236.706,13.8511
1934,16,9.8079,3.8043,1.07,34.5761,86.4403,232.7146,5.95,31.8474,151.0293,10.5806,691.0366,16.9933,19.0808,51.4666,301.1593,174.7864,9.6296,162.4816,21.8484,7.9417,78.4571,23.9776,4.1493,2.021,18.7575,315.6256,14.0282
1934,17,11.7592,4.5612,1.2828,31.06,77.65,280.9295,8.163,32.9276,120.7777,12.6857,750.477,9.7626,22.877,84.1469,289.6753,195.3333,11.5454,145.9584,52.7016,9.587,256.5614,86.328,20.9926,2.4231,16.85,422.67,16.8192
1934,18,11.8695,4.6039,1.2949,26.0925,65.2313,322.1457,6.3839,37.5711,135.4161,12.8047,519.2897,18.0386,23.0916,66.0886,197.0811,93.5466,11.6537,122.6151,33.4733,10.9936,141.6321,48.262,21.9313,2.4458,14.1552,377.148,16.977
1934,19,11.6154,4.5054,1.2671,16.6121,41.5303,315.0757,5.7999,34.029,63.1551,12.5306,174.5241,3.606,22.5973,62.8831,112.7659,78.6187,11.4042,78.0646,36.7204,10.7523,153.2019,51.9079,20.8946,2.3935,9.0121,321.7957,16.6136
1934,20,11.0798,4.2976,1.2087,28.3807,70.9517,281.0106,7.9947,35.356,118.2553,11.9527,1154.192,7.5283,21.5552,55.4596,183.8007,92.2323,10.8783,133.368,23.2739,9.5898,87.2814,27.4134,15.1124,2.2831,15.3965,327.991,15.8474
1934,21,10.9572,4.2501,1.1953,18.9846,47.4614,344.1478,7.5301,43.6049,79.0967,11.8205,679.0264,6.7696,21.3168,53.117,122.2759,68.4844,10.758,89.2129,22.8089,11.7444,82.906,25.5094,12.4397,2.2579,10.2991,269.7891,15.6722
1934,22,10.6054,4.1136,1.157,18.643,46.6074,287.2431,7.053,37.0911,84.7434,11.441,474.2517,4.6951,20.6323,59.088,119.4464,88.2933,10.4126,87.6077,28.4554,9.8025,118.3371,39.8757,6.008,2.1854,10.1138,229.8367,15.1689
1934,23,11.4545,4.443,1.2496,13.8274,34.5684,267.1857,6.2703,34.1546,45.017,12.357,196.176,2.5783,22.2843,58.629,88.1957,79.5381,11.2463,64.9781,26.5884,9.118,109.1741,36.6026,7.4201,2.3603,7.5013,216.4679,16.3835
1934,24,10.359,4.018,1.1301,9.1877,22.9691,247.5631,5.2221,18.4956,31.8149,11.1751,108.951,4.0253,20.1529,54.5946,50.4223,39.1924,10.1706,43.1749,25.3093,8.4484,98.6969,33.5927,7.0391,2.1346,4.9843,174.464,14.8165
1934,25,19.0404,7.3854,2.0771,8.7707,21.9269,180.6898,5.0757,17.714,31.0667,20.5405,153.607,6.1323,37.0422,84.6697,48.8499,38.523,18.6942,41.2157,58.9643,6.1662,286.8016,101.5857,41.353,3.9235,4.7581,147.2399,27.2335
1934,26,15.5636,6.0368,1.6978,13.4688,33.672,147.4603,7.5526,29.0824,71.3627,16.7898,353.7917,10.9401,30.2782,73.7421,82.006,56.5843,15.2806,63.2933,39.261,5.0323,168.5927,57.9333,19.5894,3.207,7.3068,145.6894,22.2606
1934,27,15.3277,5.9453,1.6721,8.5924,21.481,176.4507,6.8699,30.0549,28.6649,16.5353,202.742,11.4303,29.8193,69.3004,55.8241,32.7496,15.049,40.377,40.5381,6.0216,174.1993,59.9717,17.5439,3.1584,4.6614,134.3463,21.9233
1934,28,20.958,8.1292,2.2863,8.5924,21.481,175.0748,7.7823,32.6839,44.3507,22.6093,701.8887,14.4387,40.7729,84.1393,63.773,38.39,20.577,40.377,59.5317,5.9746,290.3119,99.6124,24.8643,4.3186,4.6614,141.936,29.9763
1934,29,16.2799,6.3146,1.776,8.5924,21.481,214.9235,6.4231,30.0453,36.6507,17.5626,317.496,7.5616,31.6718,77.4133,56.3186,41.899,15.9839,40.377,47.9407,7.3345,206.5091,71.893,14.1373,3.3546,4.6614,144.4763,23.2852
1934,30,14.616,5.6692,1.5945,7.7663,19.4159,187.602,5.1163,16.9651,30.7813,15.7676,169.5801,3.7033,28.4348,59.2443,43.2721,28.351,14.3503,36.4957,30.019,6.4021,125.0224,42.4723,17.2329,3.0118,4.2132,132.2093,20.9053
1934,31,14.6007,5.6633,1.5928,6.7335,16.8337,153.5146,5.7264,21.4826,50.8906,15.751,222.7434,6.7934,28.4049,67.8513,47.2053,28.6014,14.3352,31.6427,35.1699,5.2389,148.8616,50.9361,23.7437,3.0086,3.6529,117.9414,20.8834
1934,32,16.0464,6.2241,1.7505,7.8722,19.6804,157.8079,5.6891,32.1353,45.855,17.3107,318.7946,4.0131,31.2176,68.8733,50.1433,53.2013,15.7547,36.9929,41.1957,5.3854,177.1871,61.0444,42.1617,3.3065,4.2707,106,22.9513
1934,33,15.2149,5.9015,1.6598,22.2437,55.6091,283.7414,8.8654,38.2669,145.5941,16.4137,949.6714,16.1514,29.5999,82.3894,127.3159,80.433,14.9383,104.5287,52.1403,9.683,241.7913,84.8809,25.3696,3.1352,12.0672,147.7039,21.7619
1934,34,13.7906,5.3491,1.5044,10.879,27.1976,305.1335,7.0543,38.7334,22.7289,14.8771,369.9003,11.658,26.8289,67.9563,69.4337,65.6041,13.5398,51.1227,42.9786,10.413,183.3376,65.1327,15.6103,2.8417,5.9019,148.1073,19.7247
1934,35,14.7845,5.7346,1.6129,12.9591,32.3977,306.4264,7.7067,32.4377,82.5551,15.9493,336.1979,11.7261,28.7626,45.0249,62.1003,51.935,14.5157,60.8976,15.273,10.4572,48.2643,14.9221,8.8786,3.0465,7.0303,136.0287,21.1463
1934,36,12.7316,4.9383,1.3889,9.0591,22.6477,267.4733,6.1267,37.7773,30.9241,13.7347,309.0379,3.4494,24.7688,68.2313,57.8219,39.0689,12.5001,42.571,37.7594,9.1278,159.7286,55.0743,10.2003,2.6235,4.9146,126.0527,18.2101
1934,37,10.4444,4.0512,1.1394,8.0579,20.1449,215.0051,4.9814,27.2694,45.4254,11.2673,398.9034,4.1199,20.3192,57.8493,42.5063,35.8571,10.2545,37.8666,27.0776,7.3373,110.2689,37.2883,19.8486,2.1522,4.3714,122.8351,14.9387
1934,38,11.2305,4.3561,1.2251,15.5747,38.9369,252.9521,5.3277,33.6456,61.8383,12.1153,781.4801,6.8523,21.8485,51.7213,70.8689,45.3527,11.0263,73.19,22.6936,8.6323,87.8969,29.6247,17.0806,2.3142,8.4493,146.0887,16.063
1934,39,13.766,5.3395,1.5017,22.9207,57.3019,356.1381,9.12,37.4407,87.6107,14.8506,980.2444,16.4116,26.7811,70.1329,120.8177,65.8621,13.5157,107.7103,41.679,12.1536,179.5083,61.8367,11.1201,2.8366,12.4345,172.2529,19.6895
1934,40,14.6195,5.6706,1.5949,40.6723,101.6807,509.4783,9.4489,27.4087,208.0537,15.7714,1005.8586,9.8867,28.4417,84.9821,188.4566,128.627,14.3537,191.1291,54.7126,17.3865,242.7143,84.9043,31.7301,3.0125,22.0647,282.443,20.9104
1934,41,12.496,4.8469,1.3632,38.1782,95.4454,389.8886,9.0294,31.9049,113.9804,13.4806,763.5673,7.2501,24.3104,65.8759,195.3873,124.2441,12.2688,179.4083,38.3281,13.3054,163.6067,56.2204,12.8554,2.5749,20.7117,321.3047,17.8731
1934,42,12.9849,5.0366,1.4165,31.6983,79.2459,379.9945,11.096,22.1404,181.0923,14.008,552.8009,8.4611,25.2616,65.94,180.1931,157.035,12.7488,148.9583,36.516,12.9678,155.3373,53.2744,5.3159,2.6757,17.1964,337.3546,18.5724
1934,43,13.0733,5.0709,1.4262,19.1683,47.9209,323.4771,8.4581,23.8706,64.9014,14.1033,332.811,13.1329,25.4336,65.94,111.9621,82.5069,12.8356,90.0764,36.4533,11.039,155.0599,53.175,3.8469,2.6939,10.3988,282.5504,18.6988
1934,44,13.1456,5.0989,1.4341,15.9885,39.9711,303.6221,7.3491,21.5329,62.9117,14.1813,219.3747,7.9793,25.5742,66.7469,104.9696,76.2296,12.9066,75.1333,37.775,10.3615,161.0227,55.3066,9.802,2.7088,8.6737,229.8433,18.8022
1934,45,12.5726,4.8766,1.3716,14.8265,37.0663,265.7022,6.3936,31.3107,44.4523,13.5631,187.557,2.3134,24.4593,65.1329,94.5487,64.831,12.344,69.6734,37.1993,9.0674,157.9999,54.267,5.9216,2.5907,8.0434,195.473,17.9826
1934,46,11.9503,4.6353,1.3037,17.2709,43.1771,264.193,6.6996,34.62,54.9904,12.8919,410.4204,7.6636,23.2488,62.4376,107.2786,73.5094,11.7331,81.1601,30.3327,9.0159,125.6599,42.8203,7.9991,2.4625,9.3694,190.2029,17.0926
1934,47,15.2024,5.8967,1.6584,21.8454,54.6134,306.6432,6.0521,37.284,96.1557,16.4002,237.9303,4.2356,29.5757,76.3707,135.5089,125.1657,14.926,102.6571,49.5633,10.4646,236.2503,81.5187,17.9783,3.1326,11.8511,220.4373,21.7441
1934,48,12.3644,4.7959,1.3488,19.7204,49.301,272.1074,5.5811,32.7281,52.8119,13.3386,220.4009,1.0796,24.0545,66.247,139.5773,107.199,12.1396,92.671,36.1317,9.286,153.6214,52.6594,5.2013,2.5478,10.6983,205.9717,17.6849
1934,49,11.2326,4.3569,1.2254,17.9318,44.8296,251.3291,5.1984,26.2077,68.3257,12.1176,119.6401,0.6609,21.8524,59.0951,156.5721,111.1819,11.0283,84.267,27.3629,8.5769,112.6084,37.9366,6.4779,2.3146,9.728,182.6547,16.066
1934,50,10.852,4.2092,1.1838,15.7035,39.2589,224.5382,4.6534,17.7219,43.8089,11.707,142.3804,7.356,21.112,59.7901,154.4293,87.7743,10.6546,73.7949,32.0894,7.6626,134.4896,45.8187,3.5059,2.2362,8.5192,167.3211,15.5216
1934,51,11.2739,4.3729,1.2299,18.2007,45.5019,189.0571,4.3004,15.893,49.0261,12.1621,424.3237,1.2371,21.9328,64.585,182.9153,83.5279,11.0689,85.5303,32.504,6.4518,136.8441,46.6146,5.4683,2.3231,9.8739,161.4846,16.125
1934,52,9.6978,3.7616,1.0579,17.2913,43.2281,213.7301,4.4004,12.6911,61.837,10.4618,299.9896,4.5579,18.8666,65.011,219.4691,114.8167,9.5214,81.2558,35.582,7.2938,151.1997,51.7824,2.2056,1.9983,9.3805,198.3756,13.8708
1935,1,9.5415,3.701,1.0409,20.4641,51.1601,224.332,6.1046,16.8544,60.5373,10.2933,531.5623,10.2531,18.5627,57.8049,233.5036,128.4224,9.3681,96.1659,27.665,7.6556,113.489,38.3059,3.8141,1.9661,11.1018,251.7504,13.6473
1935,2,9.8545,3.8224,1.075,30.6053,76.5133,270.8012,5.597,19.8966,102.2299,10.6309,475.9361,3.7599,19.1715,57.6929,437.1736,180.8696,9.6753,143.822,26.5357,9.2414,108.2056,36.3966,0.9184,2.0306,16.6034,316.0217,14.0949
1935,3,9.8356,3.815,1.073,29.8699,74.6749,276.3971,6.834,13.4611,74.4354,10.6105,1086.3997,5.1933,19.1347,50.88,411.7323,165.0876,9.6568,140.3663,21.7973,9.4324,77.0827,23.3291,0.8007,2.0267,16.2044,341.4149,14.0679
1935,4,9.3501,3.6267,1.02,37.6314,94.0786,367.5686,8.5486,21.0884,114.7404,10.0868,1269.093,5.1634,18.1902,51.7833,338.7797,150.5103,9.1801,176.8396,19.8357,12.5437,61.6121,16.0126,0.0089,1.9267,20.4151,375.0799,13.3735
1935,5,10.1323,3.9301,1.1053,25.9908,64.977,325.1216,7.1306,19.4139,73.1743,10.9306,241.6716,2.1277,19.712,61.3697,268.9439,132.8604,9.9481,122.1371,31.4026,11.0952,128.0149,42.7526,6.00E-04,2.0879,14.1,352.0259,14.4923
1935,6,7.9817,3.0959,0.8707,17.4461,43.6153,266.613,5.9347,16.2221,46.7986,8.6105,146.1093,6.3291,15.528,94.6546,266.2801,106.7939,7.8366,81.984,39.848,9.0985,320.7984,101.8284,8.195,1.6447,9.4645,262.9869,11.4162
1935,7,7.0804,2.7463,0.7724,14.1845,35.4613,231.9236,5.3737,10.9573,45.0201,7.6382,83.8327,5.48,13.7745,57.7721,209.332,109.2246,6.9516,66.6563,35.7621,7.9147,108.3793,43.8551,16.0326,1.459,7.6951,216.1721,10.1271
1935,8,13.3798,5.1897,1.4596,29.5685,73.9211,224.4693,6.5576,33.6664,106.1526,14.4339,268.0584,16.0889,26.0298,57.1784,417.4541,205.4943,13.1365,138.95,25.7806,7.6603,103.6663,34.6126,6.6387,2.757,16.0409,223.2839,19.1371
1935,9,13.1928,5.1172,1.4392,13.7416,34.354,215.7101,5.7984,29.8573,36.68,14.2322,133.0651,2.0904,25.666,63.561,141.074,78.0733,12.9529,64.5753,33.2103,7.3614,140.6416,47.9887,14.7913,2.7185,7.4548,198.461,18.8697
1935,10,10.061,3.9025,1.0976,9.8086,24.5214,159.254,4.8677,16.2351,28.4816,10.8537,75.7613,0.8751,19.5733,56.5599,115.069,55.5277,9.8781,46.093,25.6993,5.4347,103.004,34.3283,12.6244,2.0732,5.3212,164.8651,14.3903
1935,11,9.1786,3.5602,1.0013,15.3526,38.3816,132.886,4.1584,14.0137,46.7363,9.9018,211.0844,11.973,17.8566,56.7066,252.1001,99.171,9.0118,72.1461,26.5067,4.5349,107.2203,35.9014,14.5514,1.8914,8.3288,155.9861,13.1282
1935,12,11.1067,4.308,1.2116,25.0364,62.591,178.5415,6.5924,30.483,85.7859,11.9817,616.335,8.059,21.6075,68.6097,302.1636,173.9304,10.9047,117.6524,38.9957,6.0929,166.9047,57.3666,27.9087,2.2886,13.5822,210.6069,15.8859
1935,13,9.1504,3.5492,0.9982,25.5367,63.8417,415.0205,7.375,29.1581,161.4981,9.8713,1060.5559,10.0083,17.8016,61.5063,244.5944,172.5817,8.984,120.0033,30.4921,14.1631,128.0094,43.4274,10.7861,1.8855,13.8537,360.091,13.0878
1935,14,10.9626,4.2522,1.1959,17.3445,43.3613,382.5629,6.2987,25.6061,67.0536,11.8263,571.9419,10.6783,21.3272,45.9241,134.5266,67.2969,10.7633,81.5063,17.9249,13.0554,52.7809,12.1454,4.7134,2.259,9.4094,314.571,15.6798
1935,15,13.2997,5.1587,1.4509,17.7526,44.3814,347.3442,5.7563,28.4814,75.0094,14.3475,343.1829,4.8901,25.8739,51.316,201.5373,117.1266,13.0578,83.4239,19.3503,11.8535,59.1847,14.6921,103.9987,2.7405,9.6308,271.4589,19.0225
1935,16,12.9098,5.0074,1.4083,10.347,25.8674,276.0029,5.8701,17.6981,37.9174,13.9269,113.2717,5.1439,25.1154,70.6774,106.241,63.9111,12.6751,48.6229,40.9181,9.4189,175.9553,60.557,44.1757,2.6602,5.6132,220.689,18.4649
1935,17,16.3782,6.3528,1.7867,12.5809,31.4523,222.045,5.8906,26.7853,43.883,17.6686,193.274,10.6557,31.8631,64.8367,90.5739,48.2104,16.0804,59.1204,36.8774,7.5775,157.5011,54.0059,32.0839,3.3749,6.8251,180.3326,23.4258
1935,18,12.9747,5.0326,1.4154,12.9553,32.3883,228.3564,6.2273,22.258,44.792,13.9969,378.193,9.5997,25.2416,58.1396,100.9437,66.7029,12.7388,60.8799,27.0194,7.7929,110.6573,37.09,16.6827,2.6736,7.0283,162.5617,18.5577
1935,19,12.7509,4.9458,1.391,8.978,22.445,253.882,5.751,17.4869,30.78,13.7555,205.4753,2.5133,24.8063,58.4086,67.0793,41.381,12.5191,42.189,26.9817,8.664,107.523,35.4743,5.9471,2.6275,4.8706,138.8894,18.2377
1935,20,12.7525,4.9464,1.3912,19.7327,49.3317,225.8232,5.1837,26.451,95.1821,13.7572,564.897,15.8103,24.8094,78.5767,98.1803,89.5736,12.5206,92.7287,48.2361,7.7065,211.301,73.4963,8.5637,2.6278,10.705,149.3349,18.2399
1935,21,14.8173,5.7473,1.6164,13.6842,34.2106,249.7011,9.567,30.5286,49.1616,15.9848,232.3489,13.1186,28.8264,80.0716,133.9929,99.1957,14.5479,64.3057,56.4996,8.5213,254.9957,89.5406,36.2294,3.0533,7.4237,168.7291,21.1933
1935,22,18.2829,7.0916,1.9945,19.3462,48.3654,242.3323,8.0169,31.0766,101.8417,19.7234,494.9086,8.245,35.5686,71.099,100.2196,86.4816,17.9505,90.9126,43.3754,8.2699,186.9259,64.5064,20.2884,3.7674,10.4953,182.4956,26.1501
1935,23,18.6027,7.2156,2.0294,12.7829,31.9573,235.3782,8.0411,41.9961,60.8219,20.0684,307.4849,15.0651,36.1908,100.5606,107.5621,93.0894,18.2645,60.0696,42.077,8.0326,351.2141,112.2911,44.5741,3.8333,6.9347,184.0541,26.6076
1935,24,18.1286,7.0317,1.9777,10.9192,27.298,203.7613,8.2906,29.3131,44.6237,19.5569,186.8266,6.4096,35.2683,91.6014,78.1509,51.898,17.7989,51.3121,61.0981,6.9536,290.5843,103.5919,21.68,3.7356,5.9237,154.0014,25.9293
1935,25,15.9392,6.1825,1.7388,9.829,24.5724,291.4718,7.1221,34.8786,44.2539,17.195,332.0759,13.1194,31.009,80.7163,65.4037,51.6324,15.6494,46.1894,56.5751,9.9468,236.8913,84.8756,19.3897,3.2844,5.3322,141.9237,22.7979
1935,26,21.1121,8.1889,2.3031,7.9236,19.809,223.8586,6.6459,27.7373,37.0181,22.7755,290.2384,9.0804,41.0726,78.1366,56.7216,51.248,20.7282,37.2349,55.8603,7.6394,241.2414,87.168,30.366,4.3504,4.2986,128.4416,30.1967
1935,27,17.0368,6.6082,1.8586,4.9487,12.3717,188.4242,6.028,21.4276,30.6914,18.3791,131.7024,9.5283,33.1443,71.9849,52.562,35.0533,16.727,23.2554,50.4093,6.4302,192.2287,71.2076,28.0816,3.5106,2.6847,111.0216,24.3677
1935,28,14.5946,5.6609,1.5921,6.215,15.5376,145.5048,4.9329,13.9834,22.8409,15.7445,157.3209,6.3906,28.3932,65.4194,44.2061,29.2467,14.3293,29.2059,36.7394,4.9655,152.2177,52.9019,30.8231,3.0074,3.3717,99.2546,20.8747
1935,29,15.4733,6.0018,1.688,5.5674,13.9184,83.4431,4.8166,16.678,22.4596,16.6924,367.0224,5.2486,30.1026,79.5133,52.2317,30.0421,15.192,26.162,52.242,2.8476,230.0653,80.1283,14.6837,3.1884,3.0203,101.9507,22.1315
1935,30,17.1774,6.6627,1.8739,4.3942,10.9854,70.3755,4.6189,9.8844,24.698,18.5308,84.685,7.7701,33.4178,81.625,42.672,31.3361,16.8651,20.6494,54.1641,2.4016,239.4394,83.493,12.551,3.5396,2.3838,97.8871,24.5689
